	mean	Vm_per_gen	Vm_per_median_gen	Vm_per_mut	Vm_per_median_mut
ChCC-v11002156m.g	0.6257335052480847	0.0028152497662444396	0.002798738304604917	0.013111442589711168	0.016511125197242155
ChCC-v11002160m.g	1.3621516726842793	0.006554627956795278	0.006516185013164617	0.030526821876654453	0.03844216030621049
ChCC-v11002163m.g	-0.01848027170048734	0.003141785007730334	0.0031233584143755396	0.014632212833117003	0.018426217889240686
ChCC-v11002166m.g	-0.15298712833765585	0.0005200071442599914	0.0005169572983395065	0.0024218255516631625	0.0030497837759492032
ChCC-v11002167m.g	-0.4429313501938609	0.003009450343290191	0.0029917998937652197	0.014015891547439298	0.017650089874346634
ChCC-v11002171m.g	-1.1409388987364089	0.005545569726668181	0.00551304491735674	0.025827342202552155	0.03252414657659334
ChCC-v11002173m.g	0.5803258109971848	0.0009630026821506534	0.0009573546639763017	0.004484985500096426	0.005647903088712612
ChCC-v11002174m.g	0.3416389152643168	0.0003843851913252058	0.0003821307692069746	0.0017901944008040047	0.0022543761814792004
ChCC-v11002180m.g	-1.3057637828866224	0.004601581299809158	0.004574592989917812	0.021430911657554758	0.026987759969798863
ChCC-v11002183m.g	0.26541824982224915	0.0005056309726419663	0.000502665443079142	0.0023548715104659513	0.0029654691363430346
ChCC-v11002185m.g	0.31419405387369725	0.0014359586726569568	0.001427536763942568	0.006687680050092154	0.008421737107160128
ChCC-v11002186m.g	0.05270558892853428	0.00037910476260048207	0.00037688131023753653	0.0017656018978923942	0.0022234070572421942
ChCC-v11002192m.g	0.16636100423874553	0.00022362888651110635	0.00022231730136317718	0.001041505212804916	0.001311558422693831
ChCC-v11002194m.g	0.964176136503548	0.0051719064086882165	0.005141573137624963	0.024087082705750586	0.030332652983819017
ChCC-v11002195m.g	0.05677642966967797	0.0007923187882145435	0.0007876718323974298	0.0036900606223236646	0.004646861129408452
ChCC-v11002198m.g	-0.06907184247473452	0.0014450646753822682	0.0014365893598915105	0.006730089371419954	0.008475142795297212
ChCC-v11002200m.g	-0.6524805584258283	0.004116688035055871	0.0040925436279102894	0.019172621725634616	0.024143915172212305
ChCC-v11002201m.g	0.5173286344843508	0.0020420981803120704	0.0020301212587001236	0.009510649241411064	0.011976677566755333
ChCC-v11002202m.g	1.8836411295158355	0.010128632552949294	0.010069228044736889	0.0471720079058675	0.059403297769100215
ChCC-v11002214m.g	1.2175049558903208	0.005806922722653044	0.005772865076000022	0.027044539640446202	0.034056952684641414
ChCC-v11002215m.g	0.45134589623368865	0.0008322742776786752	0.000827392982607018	0.003876145037473665	0.004881195608988012
ChCC-v11002218m.g	1.6200735741880854	0.007343762236947094	0.007300691014663722	0.0342020513123667	0.04307034465178763
ChCC-v11002219m.g	-0.2747218544958445	0.0031088072741644146	0.003090574095471886	0.01447862587057721	0.018232807168047534
ChCC-v11002220m.g	-0.08094819897193098	0.00032094667662210206	0.0003190643218829531	0.0014947426602588381	0.0018823163837485975
ChCC-v11002222m.g	0.582247428252587	0.0011476005622869812	0.0011408698761187792	0.005344711886227558	0.006730549021809465
ChCC-v11002223m.g	-0.7527681762262735	0.002170799430287545	0.0021580676748496944	0.010110048651904074	0.012731496011948347
ChCC-v11002225m.g	0.08209468805566976	0.000499530473764536	0.0004966007236747816	0.002326459700700764	0.0029296903923258536
ChCC-v11002226m.g	0.9515211392806336	0.004222607073029737	0.004197841449907738	0.019665917703207646	0.024765118490556213
ChCC-v11002229m.g	-0.21668729460485567	0.0054374869096399225	0.00540559600688578	0.025323968872273644	0.03189025293595739
ChCC-v11002230m.g	-0.22117816521881248	0.0006762339894200271	0.0006722678718451219	0.0031494197196293068	0.003966036760155488
ChCC-v11002232m.g	0.057735570088383245	0.0004994379294655124	0.0004965087221487872	0.0023260286947991912	0.0029291476303564576
ChCC-v11002235m.g	0.5204139778298296	0.002296790077387404	0.002283319385830467	0.01069682399102222	0.01347041707426048
ChCC-v11002238m.g	0.46870129838168495	0.0007291986145827296	0.0007249218590718545	0.0033960914893716894	0.004276668366477573
ChCC-v11002240m.g	0.6358580447837525	0.0028624597745656117	0.002845671425862375	0.013331313423618941	0.016788006619025755
ChCC-v11002243m.g	-0.4829127195657022	0.0016597208394089553	0.0016499865638569943	0.007729805988009191	0.009734077203569051
ChCC-v11002246m.g	-0.9950033092998771	0.0042885155353387765	0.004263363358575894	0.019972872713062383	0.02515166425491088
ChCC-v11002248m.g	0.29047046029672274	0.002781862854130311	0.0027655472069884023	0.012955949962846984	0.01631531468960074
ChCC-v11002249m.g	-0.3337469879950177	0.0029210483463739966	0.002903916375244243	0.013604177559827917	0.01713162204379367
ChCC-v11002253m.g	0.5943690089708222	0.001989867752319314	0.00197819716257126	0.009267396842894175	0.011670351944768205
ChCC-v11002257m.g	-0.8091959155327799	0.0035238916417209454	0.003503223990004299	0.016411795325152516	0.020667230586644093
ChCC-v11002258m.g	0.6365049522376268	0.0025317689005908937	0.002516920056419597	0.011791189182761636	0.01484854160698678
ChCC-v11002259m.g	-0.2308291075184569	0.0027394556334748676	0.00272338870500989	0.012758447117564877	0.016066601080632695
ChCC-v11002261m.g	0.1854968470699198	0.00031934524919016526	0.0003174722868352829	0.0014872843437402873	0.0018729241908639572
ChCC-v11002263m.g	0.8728364685912575	0.0038234176504957163	0.003800993276422417	0.017806775662337543	0.02242391714781832
ChCC-v11002268m.g	0.2684382151413739	0.004095200969696587	0.004071182584355423	0.019072550169903543	0.024017895935652088
ChCC-v11002269m.g	-1.1585350497392717	0.004516698819812747	0.0044902083463226805	0.021035589090907355	0.02648993371257737
ChCC-v11002283m.g	1.9118217853455166	0.009326536130617904	0.009271835924122283	0.0434364099781426	0.05469909190851665
ChCC-v11002286m.g	-1.0643654321311766	0.005745469182510263	0.005711771961345184	0.02675833250771586	0.03369653454083147
ChCC-v11002289m.g	-0.9346877695002417	0.0037659992724420857	0.003743911657599887	0.01753936146112839	0.022087164778620626
ChCC-v11002290m.g	-1.0736109905247013	0.004515126585944491	0.004488645333618214	0.021028266737364017	0.026480712736680533
ChCC-v11002295m.g	-0.4210980381046644	0.0010784330342265298	0.001072108016145033	0.0050225784527714425	0.0063248892011132166
ChCC-v11002297m.g	0.20974346089919368	0.0016783173790764143	0.0016684740346755616	0.00781641551912104	0.009843143830042658
ChCC-v11002300m.g	0.9118518513963452	0.0036634508225521357	0.0036419646551611906	0.017061763299317828	0.02148572958263274
ChCC-v11002303m.g	-0.6936356934542268	0.0022315694099263902	0.0022184812380882358	0.010393072243191161	0.01308790514980944
ChCC-v11002305m.g	0.8976937440580444	0.002378894896313823	0.0023649426593592526	0.011079210176645973	0.013951952659786675
ChCC-v11002307m.g	0.4011700818374664	0.0008165142870781394	0.0008117254244731715	0.003802746146032155	0.0047887650257293435
ChCC-v11002308m.g	1.2148012261320673	0.003912650157170129	0.0038897024337554605	0.018222357577102537	0.022947255825270872
ChCC-v11002310m.g	0.2681356691565292	0.00032049164288033616	0.0003186119569175999	0.0014926234348696453	0.001879647661715707
ChCC-v11002313m.g	0.6560218511503113	0.004788560101028407	0.004760475159022656	0.02230172669040692	0.02808436973891347
ChCC-v11002316m.g	0.28766060239009106	0.000935377056173132	0.0009298910625086711	0.004356324869927083	0.005485881880279827
ChCC-v11002317m.g	1.7652796921207214	0.008974799605418894	0.008922162336362316	0.04179826997644624	0.052636196504478976
ChCC-v11002319m.g	0.2548916975983246	0.0010924763867608987	0.0010860690043082398	0.005087982458032078	0.0064072518939954515
ChCC-v11002321m.g	0.22792743478913696	0.001790100216579897	0.00177960126497306	0.00833702092828056	0.010498737677186495
ChCC-v11002323m.g	-0.501666015269005	0.0023313601643828075	0.002317686718998432	0.010857827009793874	0.013673166770328156
ChCC-v11002327m.g	-0.27797287154801587	0.0006661365160316783	0.0006622296202162442	0.0031023928290777507	0.003906816207403875
ChCC-v11002328m.g	-0.777990070469583	0.001689448500975402	0.0016795398724585738	0.007868256413484154	0.009908426615770452
ChCC-v11002330m.g	0.7980960884003184	0.0028691658636324276	0.0028523381836649798	0.013362545644239403	0.016827337081812284
ChCC-v11002333m.g	-0.15141797933921192	0.002431376117510448	0.002417116077787905	0.011323630592556498	0.014259749155881433
ChCC-v11002334m.g	0.15489746775442612	0.0024536739976063473	0.0024392831806446906	0.011427478349958024	0.014390523730241004
ChCC-v11002336m.g	0.19630679012420058	0.00036204779333224755	0.00035992438022590216	0.0016861625969833087	0.0021233698390705972
ChCC-v11002338m.g	0.26484559353586945	0.0005460421965470147	0.0005428396548436284	0.0025430784143662855	0.0032024764474776818
ChCC-v11002339m.g	-0.14184410513530782	0.0002784274924513488	0.00027679451305601376	0.0012967183680981185	0.0016329461212782701
ChCC-v11002342m.g	-0.10962849608323506	0.0011459722621502382	0.001139251125974924	0.00533712841565322	0.006720999223514902
ChCC-v11002343m.g	0.7362797194441411	0.0036134375581417873	0.003592244718933187	0.016828836880886724	0.021192407377227274
ChCC-v11002347m.g	-1.2366515194914431	0.004920955078692917	0.004892093639119815	0.02291832887243285	0.028860851484126763
ChCC-v11002350m.g	-0.12885313137158988	0.0006571181655999748	0.00065326416247953	0.003060391730149709	0.003853924590171241
ChCC-v11002353m.g	-0.04774264576691721	0.002366476978676912	0.0023525975729052663	0.011021376297701255	0.013879122960890864
ChCC-v11002355m.g	1.4599690823971314	0.0068321985443392285	0.006792127647067138	0.03181954938765957	0.04007008077598962
ChCC-v11002356m.g	0.08939728073187346	0.0021173291605691732	0.00210491100867652	0.00986102194739109	0.012417898856826983
ChCC-v11002357m.g	-1.192886526355166	0.006051083566625464	0.006015593914735299	0.028181668191803958	0.03548892874283351
ChCC-v11002358m.g	0.08962373952835231	0.0007100721687156216	0.0007059075899575951	0.0033070140299083536	0.004164493899374651
ChCC-v11002362m.g	1.5954396379702094	0.007406373855617291	0.007362935415706461	0.03449365195593528	0.043437554796713664
ChCC-v11002364m.g	-1.1142085081579813	0.0060563024846665365	0.006020782223781721	0.028205974221448788	0.035519537113786415
ChCC-v11002370m.g	-0.16806791138966604	0.000703839841538364	0.000699711815427405	0.0032779882571457764	0.0041279419971144305
ChCC-v11002372m.g	0.6579561194814475	0.001966909407046839	0.001955373468171265	0.009160473105752237	0.011535703815973216
ChCC-v11002379m.g	0.24585113578779885	0.0022730868194883827	0.0022597551477222377	0.010586430977635444	0.013331400116175318
ChCC-v11002380m.g	0.9160851105142948	0.005214432376563645	0.005183849690370096	0.02428513859161054	0.030582063031958994
ChCC-v11002382m.g	0.5048940355423881	0.003659519111461327	0.00363805600358632	0.017043452169390898	0.021462670536562263
ChCC-v11002384m.g	0.06888468384853233	0.00026483834062733064	0.000263285061712481	0.0012334297085554282	0.0015532472647927908
ChCC-v11002387m.g	-0.1260306089427491	0.00023163099639971334	0.0002302724788154351	0.0010787733819240606	0.0013584899027341024
ChCC-v11002389m.g	0.08744554122402523	0.000552803420886135	0.0005495612245497387	0.002574567416095887	0.0032421302724733865
ChCC-v11002390m.g	-0.5671756018301213	0.003829455542314248	0.0038069957559587636	0.01783489589269535	0.02245932870843313
ChCC-v11002393m.g	-0.3182773206312369	0.0018904345322100788	0.0018793471190665357	0.00880430721844799	0.011087187223231394
ChCC-v11002394m.g	-0.12557911613410883	0.00036411594527882096	0.00036198040244532313	0.0016957945862438816	0.0021354993190642485
ChCC-v11002396m.g	0.9702908225774755	0.0028617855952092286	0.0028450012005731286	0.013328173572927053	0.0167840526324587
ChCC-v11002397m.g	-0.14495917127405283	0.0014752634045524708	0.0014666109732817086	0.006870733696674813	0.008652254966339847
ChCC-v11002399m.g	0.693485388965514	0.001673409237743974	0.0016635946796299736	0.007793556867617332	0.009814358129748015
ChCC-v11002400m.g	-0.04925604562547944	0.002732664960862168	0.0027166378597445525	0.012726820966601472	0.0160267745448041
ChCC-v11002401m.g	0.20135841480141414	0.0011050996688861583	0.001098618250786263	0.005146772779538741	0.006481286032660282
ChCC-v11002404m.g	0.3653075407452278	0.002739710300371746	0.0027236418782834496	0.01275963317588125	0.016068094673516838
ChCC-v11002410m.g	0.2516569515119183	0.0007173662629229858	0.0007131589042460533	0.0033409847626619804	0.004207272946584707
ChCC-v11002413m.g	-0.13275872292340446	0.0008731586826531819	0.0008680376002303329	0.004066555684182587	0.0051209780742040014
ChCC-v11002415m.g	0.36600597481808766	0.007548664732842109	0.007504391755836517	0.03515634224016594	0.04427207488670854
ChCC-v11002416m.g	-1.06024607760082	0.004140823215487581	0.004116537255322216	0.01928502632874194	0.02428546530767244
ChCC-v11002417m.g	0.03728053938541559	0.00035012785108228683	0.00034807434852937276	0.0016306479352446023	0.0020534607101567724
ChCC-v11002418m.g	0.6005698307814251	0.001528050844074922	0.0015190888140633396	0.0071165802610028365	0.008961847398687238
ChCC-v11002421m.g	-0.6730340939503112	0.0028133112983420834	0.002796811205831792	0.013102414577021677	0.01649975629967207
ChCC-v11002424m.g	0.38876274426439017	0.0005126222437780635	0.0005096157103559868	0.002387431907496842	0.003006472160088936
ChCC-v11002425m.g	1.1288097307951221	0.004055748140855112	0.0040319611466600545	0.01888880679247428	0.023786509504438228
ChCC-v11002428m.g	0.9870781068143912	0.0037500471702532046	0.0037280531146136452	0.017465067849761276	0.021993607482370076
ChCC-v11002431m.g	0.8841410665443232	0.0020536287076861324	0.002041584159442011	0.009564350284034994	0.01204430282094986
ChCC-v11002435m.g	1.6788756551691257	0.010345016319219224	0.010284342718545105	0.048179770472021044	0.06067236437142148
ChCC-v11002437m.g	-1.0268486411459863	0.004004631275714295	0.0039811440823283965	0.0186507405822588	0.02348671480410637
ChCC-v11002438m.g	1.6905296480734957	0.007670272274343748	0.007625286068167282	0.03572270417294808	0.04498528952462002
ChCC-v11002443m.g	0.057856052373902525	0.002257008275653946	0.0022437709046716696	0.010511548490497333	0.013237101253806928
ChCC-v11002446m.g	-0.9568696415540896	0.00385725163885158	0.003834628828175054	0.017964350454182973	0.02262234970764442
ChCC-v11002449m.g	-0.47621825632618847	0.003538114432548971	0.003517363364054183	0.016478035027094093	0.02075064566506145
ChCC-v11002450m.g	0.2203749738811371	0.0006561019207565776	0.0006522538779199945	0.0030556587803130535	0.0038479644277580978
ChCC-v11002456m.g	0.02068121591595328	0.0004540872964320685	0.00045142407092862253	0.002114817516112806	0.0026631712367989266
ChCC-v11002459m.g	-0.6953090114673054	0.0026068066430483088	0.0025915177019374945	0.012140661923720033	0.01528862957896291
ChCC-v11002460m.g	0.5578255820310445	0.002293523724393495	0.0022800721900221145	0.010681611628598512	0.013451260279056208
ChCC-v11002465m.g	1.4928917741995593	0.007195716132191323	0.0071535132014566676	0.03351255724814195	0.042202070795629064
ChCC-v11002466m.g	-2.046502081506513	0.011035260270373878	0.01097053838359099	0.051394438686178295	0.06472056799115107
ChCC-v11002471m.g	0.9770218986965685	0.0024732756051668455	0.0024587698246253354	0.01151876877657561	0.014505484967563237
ChCC-v11002473m.g	0.5697801810565165	0.003375695392902104	0.0033558969133302644	0.015721601996057294	0.01979807615233836
ChCC-v11002475m.g	0.5283545991206172	0.002061423659951065	0.002049333394251659	0.009600653659435873	0.012090019344682859
ChCC-v11002476m.g	-3.276176825525936e-05	0.0002646180478905158	0.0002630660609942703	0.0012324037407687293	0.0015519552725151587
ChCC-v11002477m.g	0.41670887962842823	0.000707267334474458	0.000703119206090936	0.0032939510954690656	0.004148043860067786
ChCC-v11002479m.g	0.39549670012334676	0.000922206516900499	0.0009167977685506739	0.004294985811624265	0.005408638139616727
ChCC-v11002482m.g	1.4931961027484155	0.00895210033781551	0.00889959620013888	0.041692552839878536	0.05250306783725413
ChCC-v11002485m.g	-0.15406800099314777	0.0006452029282457624	0.000641418808084499	0.003004898980488302	0.003784043054945079
ChCC-v11002491m.g	0.6115099912374767	0.002391210321875242	0.0023771858548545617	0.011136566719980957	0.014024181254116037
ChCC-v11002493m.g	-0.046960987546757246	0.0017545558754281409	0.0017442653916568992	0.008171480522598525	0.010290274089391574
ChCC-v11002495m.g	0.9590640835742629	0.004251378672298795	0.004226444303524692	0.01979991546658679	0.024933860704249747
ChCC-v11002502m.g	-0.08138815168786465	0.0027228567770900378	0.0027068872010460585	0.012681141382509304	0.01596925064331552
ChCC-v11002504m.g	1.183701399878793	0.003400298939683327	0.0033803561601194426	0.01583618791841246	0.019942373204085526
ChCC-v11002509m.g	0.19068937668495364	0.0035587150329398653	0.0035378431417645525	0.016573978055871647	0.020871465883668967
ChCC-v11002512m.g	-0.24945225064854076	0.002541740559942153	0.002526833231911685	0.011837630120498613	0.014907024274474052
ChCC-v11002515m.g	-0.1204190916322153	0.0031686714848939332	0.003150087202142755	0.014757431030804796	0.018583904072500074
ChCC-v11002518m.g	-0.12110931175546615	0.003497495161488344	0.003476982325332294	0.016288859186664922	0.02051241818061434
ChCC-v11002519m.g	-0.11014091702423802	0.00035702023479340655	0.00035492630835675206	0.0016627477845788088	0.002093883770208578
ChCC-v11002521m.g	0.10428329492793015	0.00016855401608032456	0.00016756544547317362	0.000785005412876941	0.0009885504637525524
ChCC-v11002522m.g	-0.14442296648303746	0.000738066208158034	0.0007337374441422976	0.0034373904694712763	0.00432867581159866
ChCC-v11002524m.g	0.06668451590602911	0.0035882116395874334	0.0035671667505861385	0.0167113523909264	0.0210444601845979
ChCC-v11002525m.g	0.05342874923654798	0.0005228260518494977	0.0005197596730142117	0.0024349540298069755	0.003066316353871014
ChCC-v11002526m.g	1.2459530294278736	0.005341283835963174	0.005309957164979748	0.024875922985691756	0.03132603266218919
ChCC-v11002530m.g	0.5445749904325103	0.004075697160466141	0.004051793165116869	0.01898171521874864	0.023903508274603948
ChCC-v11002531m.g	0.8377071807179853	0.0033352799592270676	0.003315718516486124	0.015533375486025324	0.019561044151373292
ChCC-v11002534m.g	0.5286758906907846	0.0031748215843747265	0.0031562012312425563	0.014786073845105073	0.018619973718511748
ChCC-v11002537m.g	-0.5107393163913705	0.001820759921242327	0.0018100811502306602	0.008479812151396515	0.010678553417964323
ChCC-v11002541m.g	0.08245532269573842	0.0006632896365358753	0.000659399437690689	0.003089134077574916	0.0038901195773782655
ChCC-v11002544m.g	-1.1969801158678346	0.0041540362396830415	0.004129672785028639	0.01934656325177181	0.024362958217659058
ChCC-v11002546m.g	0.14599295572967486	0.0006775996683214119	0.000673625541029194	0.0031557800862035924	0.003974046314259839
ChCC-v11002550m.g	0.2548732163427373	0.001033287763384416	0.001027227522665359	0.004812323705949117	0.00606011723385295
ChCC-v11002552m.g	0.06427274681091677	0.000492418965629183	0.0004895309245896109	0.0022933393247536837	0.0028879821920191158
ChCC-v11002553m.g	0.5222542331816252	0.0012449763817363277	0.0012376745856343878	0.0057982195933037085	0.00730164731844728
ChCC-v11002556m.g	0.4817606913822235	0.0039736703696919735	0.0039503647622592085	0.018506546576204895	0.02330513255102034
ChCC-v11002560m.g	-0.1213882927799347	0.001136063897374041	0.001129400873834726	0.005290982259287731	0.006662887771635456
ChCC-v11002562m.g	-0.23472771154368285	0.000575329452380067	0.0005719551406948437	0.0026794777413707608	0.003374242929280206
ChCC-v11002564m.g	-0.07507954952907442	0.0008893527169230172	0.0008841366563640037	0.004141976044099003	0.0052159542750667654
ChCC-v11002568m.g	0.881214155580293	0.0035860695139952304	0.003565037188577091	0.01670137588473541	0.021031896857441224
ChCC-v11002570m.g	0.08550090664611217	0.0007199440545166908	0.0007157215770721363	0.0033529902930040326	0.004222391406142503
ChCC-v11002571m.g	0.0700826805892294	0.0005502455870284291	0.0005470183924073791	0.0025626548347748813	0.003227128862806398
ChCC-v11002572m.g	0.2484317229664064	0.0007179963727810113	0.0007137853185048912	0.0033439193687945417	0.004210968470469877
ChCC-v11002574m.g	-0.054779946882362145	0.00027314458947390183	0.0002715425943453638	0.0012721143418670065	0.001601962485825608
ChCC-v11002577m.g	-0.7992804863693223	0.0019070958829176653	0.0018959107508234381	0.008881904007865713	0.01118490418276607
ChCC-v11002579m.g	-2.443129727538567	0.01449935158557705	0.014414312776454769	0.06752772637858542	0.08503707634710368
ChCC-v11002586m.g	-0.02394591392420021	0.00015713398705327508	0.00015621239500463903	0.0007318189934137973	0.0009215732700120162
ChCC-v11002587m.g	0.07700991892478862	0.0001008408431525486	0.00010024941082800868	0.0004696453371725134	0.0005914202733451617
ChCC-v11002590m.g	0.5961595389589809	0.0013872575169127054	0.0013791212408531925	0.006460864505961889	0.008136110272417002
ChCC-v11002592m.g	0.2420245299150182	0.0003587857653070352	0.0003566814840202716	0.0016709703772053615	0.002104238409324297
ChCC-v11002595m.g	-1.93900361460735	0.008849915300891775	0.008798010479246542	0.041216647198674856	0.05190376401769167
ChCC-v11002597m.g	-0.8668086043767731	0.003444517955710754	0.0034243158312760773	0.01604212882531485	0.02020171279039217
ChCC-v11002598m.g	-0.459081537715493	0.0015635121970511796	0.0015543421859302927	0.007281734166449007	0.009169824270109077
ChCC-v11002600m.g	-0.365577211092343	0.003307183172568746	0.0032877865176987276	0.01540252052258903	0.019396259638212808
ChCC-v11002601m.g	0.7132552429655059	0.0018961144073103918	0.0018849936816554827	0.008830760060106095	0.011120499055812083
ChCC-v11002603m.g	0.6124337644155408	0.0010654811765376093	0.0010592321212015696	0.004962257858643509	0.006248928003494894
ChCC-v11002606m.g	-0.00548036719407206	0.0018100991693942936	0.001799482923774618	0.00843016190810563	0.010616029300008559
ChCC-v11002607m.g	0.6111590990523162	0.0024625549687743655	0.0024481120648481625	0.011468839633424422	0.014442609633448041
ChCC-v11002611m.g	0.3671006100973945	0.003359404565075256	0.003339701631334541	0.015645730840200482	0.019702532268083064
ChCC-v11002612m.g	0.21857994571412248	0.00026887380065260713	0.0002672968537335171	0.0012522240276524048	0.0015769147867671165
ChCC-v11002614m.g	0.6673947596453454	0.0037603416137322785	0.0037382871811021436	0.017513012087706798	0.022053983242686957
ChCC-v11002616m.g	-0.6940726866824185	0.001787463824075236	0.0017769803349308166	0.008324742476335275	0.01048327552983621
ChCC-v11002617m.g	1.3756276145141193	0.004616237272651248	0.004589163005365901	0.02149916881499048	0.02707371561230867
ChCC-v11002623m.g	-0.5938750544159531	0.002396720613915967	0.0023826638289898756	0.01116222976366922	0.014056498501007828
ChCC-v11002625m.g	0.0893923165124927	0.0003017358596515736	0.000299966176502447	0.0014052722598593226	0.001769647089554912
ChCC-v11002627m.g	-1.4802965307783817	0.006502630563659053	0.00646449258514105	0.030284654789707235	0.03813720140760885
ChCC-v11002628m.g	-0.01654109968408683	0.0003265750745359029	0.00032465970919948477	0.0015209557575845845	0.0019153263083843905
ChCC-v11002629m.g	-0.15340869827149334	0.0017091597120960573	0.0016991354771736483	0.007960057295978111	0.010024030665721788
ChCC-v11002632m.g	-0.6591710862463255	0.0023337425378085973	0.0023200551197856654	0.010868922420500957	0.013687139124174498
ChCC-v11002634m.g	-0.6404283530908589	0.002082648842432661	0.0020704340908739402	0.009699505549914788	0.01221450266743807
ChCC-v11002639m.g	0.47893528601564583	0.001265268024108813	0.001257847217367514	0.005892723714113106	0.007420655532811405
ChCC-v11002641m.g	-0.4701657526263437	0.0013675885913891658	0.0013595676737298797	0.006369260559876772	0.008020754222766168
ChCC-v11002642m.g	-0.6016813081283409	0.013762052836208733	0.013681338289950454	0.06409391018944337	0.08071290159552202
ChCC-v11002645m.g	0.04725385169696444	0.0006125871178685331	0.0006089942896872364	0.0028529976002251854	0.0035927549727986993
ChCC-v11002646m.g	-0.8134097947809134	0.0030739122007918465	0.00305588368197437	0.014316109295076868	0.018028151463203974
ChCC-v11002649m.g	-0.33003932762581906	0.00042428265841091737	0.0004217942373398406	0.0019760085887462115	0.002488370366294927
ChCC-v11002650m.g	0.5377847313124163	0.002122293065621202	0.00210984580038705	0.009884140306866978	0.01244701160510388
ChCC-v11002651m.g	-0.33592940705262253	0.001871880996912967	0.001860902400397351	0.008717897971282407	0.010978372812582946
ChCC-v11002653m.g	1.305958938388059	0.006509217465536616	0.006471040854788187	0.03031533192068412	0.03817583285085287
ChCC-v11002656m.g	0.49265767226174384	0.000877639347264467	0.0008724919857090394	0.004087423451411988	0.005147256671311381
ChCC-v11002660m.g	-0.8829085580645682	0.00212372161311722	0.0021112659694409617	0.009890793470897146	0.012455389876488454
ChCC-v11002661m.g	-0.0625770974703859	0.0002476698915400218	0.0002462173057117729	0.001153471213482745	0.0014525562299432667
ChCC-v11002662m.g	0.518187885188746	0.0016843330279405786	0.0016744544017126394	0.007844432157526652	0.009878424938216362
ChCC-v11002664m.g	0.4714403762402185	0.0011650474141921634	0.0011582144021026817	0.005425966984751603	0.006832872858066626
ChCC-v11002666m.g	0.022980206638577236	0.0002901425502330363	0.00028844086193326006	0.0013512788228689397	0.001701653625687161
ChCC-v11002667m.g	0.3047606154560128	0.0012781311291512323	0.001270634880199434	0.005952630961175625	0.0074960962060785525
ChCC-v11002669m.g	0.9530235412443867	0.0026098691787423594	0.0025945622758360275	0.012154925049291677	0.015306591008485715
ChCC-v11002672m.g	-0.8432917725674464	0.0033633185484942102	0.0033435926592104903	0.01566395940716815	0.019725487343339673
ChCC-v11002674m.g	0.4694079123444395	0.0031724296688689373	0.0031538233443396966	0.014774933994137094	0.0186059454014328
ChCC-v11002676m.g	0.7638131713008918	0.0017162513382047093	0.0017061855108403581	0.007993085075504516	0.010065622260164287
ChCC-v11002683m.g	0.14991854053855447	0.001672077462563914	0.0016622707153216385	0.007787354400601749	0.009806547417179557
ChCC-v11002685m.g	1.2202012851281951	0.006810517353190735	0.0067705736162723155	0.03171857373127962	0.0399429230133746
ChCC-v11002686m.g	-0.11109683708056206	0.0007184950948222071	0.0007142811155374604	0.0033462420633880254	0.004213893419495552
ChCC-v11002688m.g	0.2501449835283963	0.0002748465333346912	0.00027323455629225447	0.0012800407928303325	0.0016119441963299867
ChCC-v11002692m.g	-0.5794128738230688	0.0016508157812739378	0.0016411337339567703	0.007688332524483758	0.009681850032992944
ChCC-v11002695m.g	0.7731844661116163	0.002378086696946391	0.0023641392000873576	0.011075446155515704	0.013947212660835248
ChCC-v11002696m.g	-1.7021503991623168	0.0071142020181693254	0.007072477168343473	0.03313292214824233	0.04172399962833974
ChCC-v11002697m.g	-0.39683797574364554	0.004487664859244944	0.004461344670158025	0.020900369434129082	0.026319652779192803
ChCC-v11002699m.g	-0.8026870350423815	0.004241269496104882	0.0042163944177272955	0.019752834072642632	0.02487457151585161
ChCC-v11002700m.g	0.5167765553674115	0.0017736113450237548	0.0017632091007760455	0.008260227424780555	0.010402032288595738
ChCC-v11002701m.g	-0.3098574521408018	0.000623487351615458	0.0006198305934789821	0.0029037631808499875	0.003656683625322759
ChCC-v11002703m.g	0.0742598076857325	0.0009440174098398423	0.0009384807404343404	0.004396565527226558	0.005536556588737335
ChCC-v11002704m.g	-0.11067140305931025	0.0008171179968039759	0.0008123255934367995	0.003805557799017998	0.004792305715790167
ChCC-v11002705m.g	-2.34322955476772	0.014312064171362344	0.014228123804372071	0.06665547404463802	0.08393865659726672
ChCC-v11002707m.g	0.3172920124937348	0.0019640189572840997	0.0019524999709187262	0.009147011434757001	0.011518751651202206
ChCC-v11002708m.g	-0.14313094859691378	0.002410191280128874	0.0023960554896413225	0.011224966601023196	0.014135502452628174
ChCC-v11002709m.g	-1.6015527540203855	0.006663279031564276	0.006624198848540275	0.031032841749642322	0.03907938671497741
ChCC-v11002710m.g	0.32881158471480004	0.0003778896277286344	0.0003756733021411046	0.0017599426589495419	0.0022162804270436324
ChCC-v11002713m.g	0.9860136724143838	0.005090444663761409	0.00506058916646181	0.023707691504063228	0.029854888955419292
ChCC-v11002720m.g	1.7029647025140302	0.007368048977957891	0.007324835313750767	0.0343151617774744	0.04321278367310303
ChCC-v11002723m.g	0.7938968473985903	0.003637855647309151	0.0036165195958188442	0.01694255907282404	0.02133561674079916
ChCC-v11002726m.g	0.40121507916094423	0.0034387366721312543	0.003418568454969458	0.016015203694672336	0.020167806208416243
